timestamp,x,y,yaw,cte,yaw_err,steer_cmd,v_cmd
1769503454424769429,0.4060,-2.4640,-3.0676,0.0000,0.0115,0.0616,0.40
1769503454474805768,0.3774,-2.4654,-3.0705,0.0000,0.0128,0.0598,0.40
1769503454524645682,0.3584,-2.4668,-3.0737,0.0000,0.0153,0.0630,0.40
1769503454574856334,0.3458,-2.4675,-3.0760,0.0000,0.0163,0.0628,0.40
1769503454624920579,0.3298,-2.4686,-3.0789,0.0000,0.0187,0.0671,0.40
1769503454675559372,0.3170,-2.4691,-3.0787,0.0000,0.0173,0.0601,0.40
1769503454725346895,0.2878,-2.4706,-3.0830,0.0000,0.0201,0.0651,0.40
1769503454775350022,0.2812,-2.4710,-3.0821,0.0000,0.0193,0.0603,0.40
1769503454824595744,0.2523,-2.4727,-3.0859,0.0000,0.0214,0.0636,0.40
1769503454874658727,0.2396,-2.4733,-3.0870,0.0000,0.0221,0.0641,0.40
1769503454924396425,0.2105,-2.4745,-3.0915,0.0000,0.0254,0.0723,0.40
1769503454974646425,0.1917,-2.4756,-3.0934,0.0000,0.0260,0.0738,0.40
1769503455024776653,0.1760,-2.4756,-3.0947,0.0000,0.0271,0.0757,0.40
1769503455075623499,0.1564,-2.4765,-3.0969,0.0000,0.0284,0.0779,0.40
1769503455124347383,0.1270,-2.4771,-3.0996,0.0000,0.0304,0.0826,0.40
1769503455174505990,0.1141,-2.4777,-3.1002,0.0000,0.0307,0.0824,0.40
1769503455224835340,0.0974,-2.4783,-3.1031,0.0000,0.0327,0.0868,0.40
1769503455274871760,0.0778,-2.4788,-3.1048,0.0000,0.0338,0.0890,0.40
1769503455324344424,0.0485,-2.4800,-3.1073,0.0000,0.0351,0.0916,0.40
1769503455374827354,0.0355,-2.4804,-3.1097,0.0000,0.0374,0.0970,0.40
1769503455424568040,0.0196,-2.4803,-3.1090,0.0000,0.0371,0.0952,0.40
1769503455474928005,0.0001,-2.4808,-3.1097,0.0000,0.0373,0.0936,0.40
1769503455524351182,-0.0290,-2.4814,-3.1125,0.0000,0.0394,0.0979,0.40
1769503455575175818,-0.0415,-2.4810,-3.1129,0.0000,0.0397,0.0974,0.40
1769503455625240230,-0.0608,-2.4817,-3.1129,0.0000,0.0390,0.0933,0.40
1769503455674788786,-0.0769,-2.4816,-3.1144,0.0000,0.0410,0.0971,0.40
1769503455724714264,-0.1062,-2.4823,-3.1150,0.0000,0.0409,0.0954,0.40
1769503455774570875,-0.1257,-2.4826,-3.1164,0.0000,0.0419,0.0971,0.40
1769503455824553231,-0.1387,-2.4826,-3.1167,0.0000,0.0424,0.0975,0.40
1769503455874855151,-0.1551,-2.4830,-3.1165,0.0000,0.0417,0.0938,0.40
1769503455924472773,-0.1680,-2.4831,-3.1175,0.0000,0.0427,0.0952,0.40
1769503455974510982,-0.2035,-2.4832,-3.1186,0.0000,0.0433,0.0962,0.40
1769503456024608290,-0.2162,-2.4834,-3.1185,0.0000,0.0433,0.0953,0.40
1769503456075232798,-0.2322,-2.4832,-3.1186,0.0000,0.0433,0.0942,0.40
1769503456128675098,-0.2609,-2.4836,-3.1202,0.0000,0.0444,0.0966,0.40
1769503456176260023,-0.2799,-2.4837,-3.1202,0.0000,0.0450,0.0977,0.40
1769503456225293582,-0.2927,-2.4835,-3.1202,0.0000,0.0446,0.0962,0.40
1769503456275444123,-0.3090,-2.4838,-3.1212,0.0000,0.0458,0.0988,0.40
1769503456327215019,-0.3284,-2.4839,-3.1218,0.0000,0.0462,0.0999,0.40
1769503456374429003,-0.3576,-2.4839,-3.1227,0.0000,0.0470,0.1021,0.40
1769503456424740569,-0.3709,-2.4840,-3.1247,0.0000,0.0485,0.1065,0.40
1769503456475184528,-0.3871,-2.4838,-3.1231,0.0000,0.0475,0.1032,0.40
1769503456525568662,-0.4196,-2.4842,-3.1239,0.0000,0.0482,0.1042,0.40
1769503456574406540,-0.4354,-2.4841,-3.1232,0.0000,0.0472,0.1004,0.40
1769503456625239562,-0.4479,-2.4841,-3.1227,0.0000,0.0469,0.0981,0.40
1769503456675234566,-0.4672,-2.4842,-3.1240,0.0000,0.0481,0.1005,0.40
1769503456724563836,-0.4831,-2.4844,-3.1236,0.0000,0.0472,0.0974,0.40
1769503456775230754,-0.5123,-2.4844,-3.1230,0.0000,0.0377,0.0666,0.40
1769503456824650456,-0.5123,-2.4844,-3.1230,0.0000,0.0377,0.0611,0.40
1769503456874611305,-0.5451,-2.4847,-3.1244,0.0000,0.0390,0.0632,0.40
1769503456924474765,-0.5611,-2.4847,-3.1244,0.0000,0.0376,0.0597,0.40
1769503456975801536,-0.5901,-2.4851,-3.1233,0.0000,0.0333,0.0469,0.40
1769503457024558781,-0.6094,-2.4851,-3.1243,0.0000,0.0318,0.0413,0.40
1769503457074675229,-0.6224,-2.4855,-3.1241,0.0000,0.0299,0.0355,0.40
1769503457124433951,-0.6383,-2.4856,-3.1237,0.0000,0.0257,0.0231,0.40
1769503457175397320,-0.6701,-2.4855,-3.1239,0.0000,0.0200,0.0048,0.40
1769503457224340771,-0.6860,-2.4856,-3.1229,0.0000,0.0139,-0.0152,0.40
1769503457274834516,-0.6986,-2.4857,-3.1236,0.0000,0.0121,-0.0220,0.40
1769503457324873770,-0.7180,-2.4853,-3.1223,0.0000,0.0055,-0.0412,0.40
1769503457376391390,-0.7474,-2.4858,-3.1239,0.0000,-0.0028,-0.0667,0.40
1769503457424397752,-0.7638,-2.4857,-3.1257,0.0000,-0.0080,-0.0833,0.40
1769503457474503585,-0.7769,-2.4858,-3.1268,0.0000,-0.0107,-0.0901,0.40
1769503457524929144,-0.7930,-2.4858,-3.1273,0.0000,-0.0180,-0.1090,0.40
1769503457574609597,-0.8122,-2.4857,-3.1314,0.0000,-0.0221,-0.1189,0.40
1769503457624395421,-0.8414,-2.4860,-3.1382,0.0000,-0.0291,-0.1367,0.40
1769503457674536748,-0.8414,-2.4860,-3.1382,0.0000,-0.0291,-0.1329,0.40
1769503457724542851,-0.8731,-2.4853,3.1376,0.0000,-0.0406,-0.1617,0.40
1769503457776157592,-0.8826,-2.4849,3.1346,0.0000,-0.0424,-0.1647,0.40
1769503457824456284,-0.9177,-2.4839,3.1231,0.0000,-0.0522,-0.1894,0.40
1769503457874668205,-0.9177,-2.4839,3.1231,0.0000,-0.0522,-0.1860,0.40
1769503457925414788,-0.9501,-2.4827,3.1108,0.0000,-0.0627,-0.2116,0.40
1769503457975534138,-0.9657,-2.4819,3.1028,0.0000,-0.0665,-0.2195,0.40
1769503458027243810,-0.9958,-2.4801,3.0894,0.0000,-0.0778,-0.2490,0.40
1769503458075332678,-1.0151,-2.4789,3.0816,0.0000,-0.0832,-0.2632,0.40
1769503458125384291,-1.0281,-2.4778,3.0749,0.0000,-0.0895,-0.2778,0.40
1769503458175350168,-1.0442,-2.4769,3.0653,0.0000,-0.0939,-0.2855,0.40
1769503458228462164,-1.0728,-2.4743,3.0472,0.0000,-0.0973,-0.2882,0.40
1769503458276625201,-1.0919,-2.4722,3.0343,0.0000,-0.1057,-0.3060,0.40
1769503458325299497,-1.1045,-2.4706,3.0267,0.0000,-0.1125,-0.3215,0.40
1769503458377232591,-1.1202,-2.4687,3.0139,0.0000,-0.1150,-0.3229,0.40
1769503458427455844,-1.1494,-2.4642,2.9939,0.0000,-0.1256,-0.3478,0.40
1769503458480533566,-1.1685,-2.4609,2.9790,0.0000,-0.1268,-0.3462,0.40
1769503458525508682,-1.1815,-2.4594,2.9676,0.0000,-0.1320,-0.3545,0.40
1769503458575936117,-1.1975,-2.4565,2.9554,0.0000,-0.1438,-0.3841,0.40
1769503458627205219,-1.2289,-2.4495,2.9292,-0.2009,0.1441,0.8419,0.40
1769503458675706241,-1.2443,-2.4460,2.9145,0.0000,-0.1613,-0.1421,0.40
1769503458725314529,-1.2572,-2.4429,2.9045,0.0000,-0.1686,-0.3165,0.40
1769503458775876409,-1.2721,-2.4390,2.8903,0.0000,-0.1722,-0.4135,0.40
1769503458825279586,-1.3030,-2.4307,2.8804,0.0000,-0.2071,-0.5651,0.40
1769503458875102422,-1.3180,-2.4267,2.8692,0.0000,-0.2232,-0.6479,0.40
1769503458924725274,-1.3304,-2.4231,2.8558,-0.2538,0.1397,0.7489,0.40
1769503458974605566,-1.3457,-2.4180,2.8394,-0.2641,0.1329,0.9935,0.40
1769503459025254934,-1.3643,-2.4121,2.8133,-0.3034,0.3301,1.0000,0.40
1769503459074447246,-1.3902,-2.4020,2.7823,-0.3257,0.3470,1.0000,0.40
1769503459124324061,-1.4077,-2.3948,2.7861,-0.3414,0.3334,1.0000,0.40
1769503459174849870,-1.4196,-2.3905,2.7980,-0.3510,0.3062,1.0000,0.40
1769503459224673417,-1.4339,-2.3853,2.8262,-0.3624,0.2633,1.0000,0.40
1769503459277923218,-1.4600,-2.3770,2.8910,-0.3805,0.1752,1.0000,0.40
1769503459327533307,-1.4782,-2.3721,2.9316,-0.3752,0.1048,0.3765,0.40
1769503459374912866,-1.4899,-2.3696,2.9601,-0.3454,-0.1663,-1.0000,0.40
1769503459424641385,-1.5055,-2.3668,2.9965,-0.3856,-0.0051,-0.9671,0.40
1769503459477387331,-1.5379,-2.3631,3.0518,-0.3563,-0.3478,-1.0000,0.40
1769503459524401833,-1.5550,-2.3612,3.0643,-0.3937,-0.1534,-1.0000,0.40
1769503459574542568,-1.5686,-2.3602,3.0610,-0.3933,-0.1790,-1.0000,0.40
1769503459624597749,-1.5857,-2.3588,3.0437,-0.3921,-0.2044,-1.0000,0.40
1769503459679742277,-1.6162,-2.3540,2.9835,-0.3915,-0.2028,-1.0000,0.40
1769503459724330624,-1.6314,-2.3516,2.9523,-0.3897,-0.2021,-1.0000,0.40
1769503459774651585,-1.6436,-2.3491,2.9274,-0.3886,-0.1938,-1.0000,0.40
1769503459824441399,-1.6585,-2.3457,2.8972,-0.3873,-0.1936,-1.0000,0.40
1769503459875343605,-1.6887,-2.3372,2.8324,-0.3850,-0.2011,-1.0000,0.40
1769503459925246683,-1.7040,-2.3325,2.7986,-0.3829,-0.1981,-1.0000,0.40
1769503459974599991,-1.7216,-2.3254,2.7584,-0.3826,-0.1883,-1.0000,0.40
1769503460024786831,-1.7334,-2.3206,2.7288,-0.3819,-0.1873,-1.0000,0.40
1769503460075073220,-1.7483,-2.3141,2.6930,-0.3805,-0.1818,-1.0000,0.40
1769503460130580350,-1.7739,-2.3012,2.6203,-0.3791,-0.1676,-1.0000,0.40
1769503460174551709,-1.7900,-2.2910,2.5736,-0.3803,-0.1621,-1.0000,0.40
1769503460224559179,-1.8008,-2.2841,2.5420,-0.3802,-0.1466,-1.0000,0.40
1769503460275284919,-1.8138,-2.2748,2.5058,-0.3811,-0.1388,-1.0000,0.40
1769503460325299483,-1.8365,-2.2572,2.4401,-0.3825,-0.1074,-0.7748,0.40
1769503460374636997,-1.8513,-2.2448,2.3997,-0.3830,-0.0836,-0.5752,0.40
1769503460424682254,-1.8601,-2.2361,2.3712,-0.3847,-0.0805,-0.5331,0.40
1769503460474702884,-1.8711,-2.2252,2.3307,-0.3862,-0.0658,-0.4341,0.40
1769503460525253663,-1.8851,-2.2098,2.2855,-0.3887,-0.0567,-0.3806,0.40
1769503460574437949,-1.8925,-2.2007,2.2552,-0.3551,-0.1927,-1.0000,0.40
1769503460624741286,-1.8959,-2.1968,2.2423,-0.3912,-0.0366,-0.3904,0.40
1769503460674630006,-1.8981,-2.1941,2.2307,-0.3558,-0.1775,-1.0000,0.40
1769503460724720494,-1.9030,-2.1874,2.2103,-0.3932,-0.0156,-0.2778,0.40
1769503460775908968,-1.9073,-2.1818,2.1895,-0.3582,-0.1528,-0.9791,0.40
1769503460824670029,-1.9104,-2.1771,2.1732,-0.3596,-0.1374,-0.9777,0.40
1769503460874676129,-1.9129,-2.1739,2.1621,-0.3598,-0.1338,-0.9863,0.40
1769503460924434431,-1.9161,-2.1684,2.1408,-0.3978,0.0229,-0.0352,0.40
1769503460981878609,-1.9197,-2.1628,2.1267,-0.3631,-0.1063,-0.6914,0.40
1769503461024903530,-1.9207,-2.1613,2.1219,-0.3633,-0.1019,-0.7253,0.40
1769503461074874202,-1.9230,-2.1582,2.1098,-0.3633,-0.0971,-0.7331,0.40
1769503461125511831,-1.9251,-2.1536,2.0997,-0.3656,-0.0868,-0.6901,0.40
1769503461175959914,-1.9300,-2.1444,2.0772,-0.3684,-0.0771,-0.6359,0.40
1769503461224681574,-1.9332,-2.1388,2.0630,-0.3696,-0.0637,-0.5520,0.40
1769503461274862223,-1.9355,-2.1351,2.0518,-0.3700,-0.0593,-0.5159,0.40
1769503461324661950,-1.9382,-2.1301,2.0388,-0.3711,-0.0468,-0.4398,0.40
1769503461375059284,-1.9437,-2.1191,2.0051,-0.3738,-0.0253,-0.3081,0.40
1769503461424327390,-1.9482,-2.1094,1.9803,-0.3763,-0.0065,-0.1861,0.40
1769503461474637738,-1.9512,-2.1021,1.9621,-0.3786,0.0062,-0.1028,0.40
1769503461524702715,-1.9553,-2.0923,1.9345,-0.3811,0.0283,0.0278,0.40
1769503461574629294,-1.9642,-2.0695,1.8954,-0.3865,0.0520,0.1666,0.40
1769503461624538370,-1.9679,-2.0578,1.8823,-0.3898,0.0611,0.2176,0.40
1769503461675006962,-1.9704,-2.0491,1.8753,-0.3924,0.0641,0.2162,0.40
1769503461724552251,-1.9729,-2.0394,1.8730,-0.3953,0.0629,0.1757,0.40
1769503461780166655,-1.9776,-2.0253,1.8791,0.0000,-0.0591,-0.0276,0.40
1769503461827276736,-1.9805,-2.0169,1.8842,0.0000,-0.0674,-0.1590,0.40
1769503461874600406,-1.9819,-2.0116,1.8886,0.0000,-0.0742,-0.2407,0.40
1769503461924448383,-1.9843,-2.0048,1.8913,0.0000,-0.0776,-0.2821,0.40
1769503461975375383,-1.9889,-1.9903,1.8840,0.0000,-0.0760,-0.2859,0.40
1769503462024397371,-1.9916,-1.9827,1.8759,0.0000,-0.0712,-0.2647,0.40
1769503462074540510,-1.9935,-1.9764,1.8667,0.0000,-0.0623,-0.2218,0.40
1769503462124412850,-1.9959,-1.9685,1.8559,0.0000,-0.0543,-0.1764,0.40
1769503462174650868,-1.9986,-1.9591,1.8405,0.0000,-0.0417,-0.1160,0.40
1769503462225951976,-2.0024,-1.9452,1.8199,0.0000,-0.0261,-0.0458,0.40
1769503462275582280,-2.0039,-1.9389,1.8109,0.0000,-0.0172,0.0018,0.40
1769503462325442451,-2.0061,-1.9309,1.8010,0.0000,-0.0099,0.0376,0.40
1769503462389042985,-2.0100,-1.9149,1.7890,0.0000,-0.0025,0.0683,0.40
1769503462427628166,-2.0117,-1.9072,1.7821,0.0000,0.0022,0.0849,0.40
1769503462475478475,-2.0130,-1.9010,1.7798,0.0000,0.0046,0.0914,0.40
1769503462525652077,-2.0142,-1.8932,1.7790,0.0000,0.0036,0.0834,0.40
1769503462586440895,-2.0180,-1.8777,1.7769,0.0000,0.0012,0.0648,0.40
1769503462626569576,-2.0196,-1.8697,1.7775,0.0000,-0.0014,0.0484,0.40
1769503462675184758,-2.0206,-1.8634,1.7789,0.0000,-0.0025,0.0340,0.40
1769503462725413699,-2.0222,-1.8556,1.7798,0.0000,-0.0054,0.0155,0.40
1769503462775619309,-2.0240,-1.8463,1.7798,0.0000,-0.0074,0.0009,0.40
1769503462825369346,-2.0257,-1.8378,1.7801,0.0000,-0.0096,-0.0130,0.40
1769503462876685725,-2.0329,-1.8040,1.7780,0.0000,-0.0166,-0.0405,0.40
1769503462925465036,-2.0359,-1.7896,1.7761,-0.4460,0.1152,0.2457,0.40
1769503462977399890,-2.0395,-1.7715,1.7733,-0.5566,0.1114,0.1971,0.40
1769503463026337008,-2.0458,-1.7403,1.7686,-0.5376,0.1017,0.1806,0.40
1769503463074674747,-2.0500,-1.7201,1.7723,-0.5251,0.0916,0.1190,0.40
1769503463124541890,-2.0531,-1.7071,1.7732,-0.5158,0.0840,0.0510,0.40
1769503463174713632,-2.0553,-1.6910,1.7798,-0.5091,0.0767,-0.0220,0.40
1769503463225884972,-2.0623,-1.6596,1.7861,-0.4882,0.0555,-0.1629,0.40
1769503463274434003,-2.0654,-1.6439,1.7876,-0.4787,0.0514,-0.2161,0.40
1769503463324710365,-2.0680,-1.6313,1.7868,-0.4709,0.0448,-0.2735,0.40
1769503463374531531,-2.0714,-1.6155,1.7839,-0.4607,0.0448,-0.2818,0.40
1769503463424679921,-2.0775,-1.5843,1.7655,-0.4426,0.0499,-0.2411,0.40
1769503463474427152,-2.0804,-1.5686,1.7543,-0.4337,0.0587,-0.1786,0.40
1769503463524738590,-2.0826,-1.5561,1.7447,-0.4271,0.0618,-0.1453,0.40
1769503463575196525,-2.0854,-1.5405,1.7329,-0.4189,0.0714,-0.0739,0.40
1769503463626004889,-2.0906,-1.5084,1.7092,-0.4032,0.0874,0.0462,0.40
1769503463674535482,-2.0906,-1.5084,1.7092,-0.4032,0.0874,0.0587,0.40
1769503463725335949,-2.0937,-1.4792,1.6937,-0.3940,0.0976,0.1303,0.40
1769503463775409639,-2.0937,-1.4792,1.6937,-0.3940,0.0976,0.1327,0.40
1769503463828242243,-2.0987,-1.4312,1.6817,-0.3788,0.1006,0.1605,0.40
1769503463875247048,-2.0987,-1.4312,1.6817,-0.3788,0.1006,0.1542,0.40
1769503463925345592,-2.1019,-1.4009,1.6806,-0.3692,0.0950,0.1212,0.40
1769503463974871861,-2.1031,-1.3848,1.6808,-0.3656,0.0953,0.1127,0.40
1769503464026372239,-2.1064,-1.3535,1.6820,-0.3558,0.0887,0.0728,0.40
1769503464074425585,-2.1080,-1.3378,1.6842,-0.3509,0.0869,0.0546,0.40
1769503464124640599,-2.1096,-1.3253,1.6850,-0.3463,0.0858,0.0435,0.40
1769503464174509000,-2.1114,-1.3094,1.6872,-0.3407,0.0823,0.0229,0.40
1769503464228554749,-2.1148,-1.2768,1.6905,-0.3306,0.0806,0.0173,0.40
1769503464276938157,-2.1159,-1.2670,1.6917,-0.3272,0.0798,0.0134,0.40
1769503464324937651,-2.1183,-1.2475,1.6914,-0.3202,0.0815,0.0295,0.40
1769503464374708825,-2.1201,-1.2283,1.6913,-0.3148,0.0844,0.0544,0.40
1769503464425021592,-2.1213,-1.2125,1.6909,-0.3110,0.0881,0.0841,0.40
1769503464474567539,-2.1247,-1.1837,1.6888,-0.3008,0.0956,0.1444,0.40
1769503464524471112,-2.1258,-1.1710,1.6874,-0.2976,0.1004,0.1833,0.40
1769503464574859513,-2.1279,-1.1523,1.6872,-0.2913,0.1055,0.2255,0.40
1769503464624870128,-2.1293,-1.1366,1.6875,-0.2872,0.1099,0.2591,0.40
1769503464674440305,-2.1329,-1.1080,1.6892,-0.2764,0.1169,0.3133,0.40
1769503464724495292,-2.1344,-1.0950,1.6930,-0.2719,0.1190,0.3318,0.40
1769503464775291791,-2.1358,-1.0788,1.6991,-0.2676,0.1188,0.3319,0.40
1769503464824865680,-2.1381,-1.0594,1.7081,-0.2606,0.1179,0.3273,0.40
1769503464874564090,-2.1419,-1.0303,1.7213,-0.2493,0.1175,0.3285,0.40
1769503464924541443,-2.1434,-1.0176,1.7282,-0.2447,0.1187,0.3322,0.40
1769503464975392621,-2.1464,-0.9984,1.7391,-0.2357,0.1143,0.3086,0.40
1769503465025383356,-2.1487,-0.9823,1.7479,-0.2290,0.1149,0.3100,0.40
1769503465077007282,-2.1532,-0.9542,1.7641,-0.2154,0.1141,0.3128,0.40
1769503465125165721,-2.1568,-0.9357,1.7744,-0.2045,0.1138,0.3178,0.40
1769503465176185397,-2.1592,-0.9232,1.7822,-0.1974,0.1121,0.3110,0.40
1769503465227372499,-2.1626,-0.9077,1.7899,-0.1873,0.1142,0.3303,0.40
1769503465278243400,-2.1690,-0.8788,1.8073,-0.1679,0.1136,0.3458,0.40
1769503465335068954,-2.1730,-0.8600,1.8183,-0.1561,0.1150,0.3651,0.40
1769503465374641554,-2.1759,-0.8474,1.8264,-0.1473,0.1138,0.3673,0.40
1769503465424819020,-2.1798,-0.8317,1.8381,-0.1356,0.1137,0.3777,0.40
1769503465475895953,-2.1876,-0.8006,1.8587,-0.1134,0.1133,0.3970,0.40
1769503465524680610,-2.1919,-0.7851,1.8682,-0.1018,0.1162,0.4253,0.40
1769503465574619590,-2.1960,-0.7727,1.8742,-0.0912,0.1169,0.4415,0.40
1769503465624666087,-2.2001,-0.7575,1.8862,-0.0811,0.1183,0.4610,0.40
1769503465675420022,-2.2058,-0.7391,1.9004,-0.0682,0.1180,0.4728,0.40
1769503465724758089,-2.2148,-0.7114,1.9242,-0.0494,0.1156,0.4769,0.40
1769503465774648277,-2.2193,-0.6991,1.9341,-0.0402,0.1133,0.4696,0.40
1769503465824871087,-2.2248,-0.6836,1.9505,-0.0301,0.1108,0.4619,0.40
1769503465876769114,-2.2295,-0.6714,1.9604,-0.0215,0.1088,0.4557,0.40
1769503465924823571,-2.2401,-0.6439,1.9878,-0.0044,0.1041,0.4428,0.40
1769503465975016611,-2.2509,-0.6202,2.0135,0.0130,0.0992,0.4277,0.40
1769503466024860945,-2.2560,-0.6087,2.0260,0.0204,0.0949,0.4064,0.40
1769503466074655929,-2.2629,-0.5946,2.0411,0.0307,0.0936,0.4073,0.40
1769503466125984821,-2.2755,-0.5685,2.0690,0.0468,0.0891,0.3978,0.40
1769503466174486433,-2.2846,-0.5516,2.0861,0.0587,0.0868,0.3973,0.40
1769503466224564691,-2.2909,-0.5402,2.0972,0.0666,0.0898,0.4252,0.40
1769503466274799668,-2.2991,-0.5259,2.1132,0.0766,0.0825,0.3985,0.40
1769503466330278302,-2.3159,-0.4977,2.1459,0.0949,0.0801,0.4046,0.40
1769503466374465007,-2.3250,-0.4841,2.1600,0.1055,0.0804,0.4195,0.40
1769503466424426788,-2.3320,-0.4730,2.1737,0.1122,0.0755,0.4021,0.40
1769503466474640966,-2.3412,-0.4596,2.1883,0.1217,0.0759,0.4169,0.40
1769503466530567882,-2.3597,-0.4330,2.2191,0.1385,0.0700,0.4035,0.40
1769503466576044409,-2.3692,-0.4200,2.2342,0.1467,0.0707,0.4178,0.40
1769503466624663686,-2.3765,-0.4095,2.2473,0.1518,0.0738,0.4458,0.40
1769503466674564991,-2.3848,-0.3994,2.2585,0.1592,0.0708,0.4434,0.40
1769503466724708958,-2.3948,-0.3866,2.2742,0.1669,0.0714,0.4592,0.40
1769503466777408430,-2.4179,-0.3586,2.3112,0.1832,0.0682,0.4610,0.40
1769503466824780158,-2.4265,-0.3488,2.3250,0.1893,0.0635,0.4412,0.40
1769503466875267114,-2.4355,-0.3393,2.3366,0.1961,0.0675,0.4720,0.40
1769503466924388601,-2.4510,-0.3225,2.3589,0.2060,0.0630,0.4601,0.40
1769503466978533214,-2.4719,-0.3016,2.3875,0.2193,0.0601,0.4577,0.40
1769503467024790590,-2.4808,-0.2920,2.4007,0.2231,0.0644,0.4878,0.40
1769503467075251673,-2.4925,-0.2810,2.4147,0.2299,0.0675,0.5185,0.40
1769503467124566412,-2.5070,-0.2679,2.4340,0.2382,0.0656,0.5220,0.40
1769503467174457674,-2.5284,-0.2488,2.4642,0.2481,0.0628,0.5181,0.40
1769503467224416919,-2.5385,-0.2407,2.4772,0.2538,0.0664,0.5451,0.40
1769503467275269978,-2.5510,-0.2307,2.4939,0.2601,0.0594,0.5133,0.40
1769503467325319252,-2.5760,-0.2113,2.5279,0.2711,0.0610,0.5311,0.40
1769503467375907243,-2.5892,-0.2020,2.5437,0.2779,0.0623,0.5468,0.40
1769503467424561703,-2.5993,-0.1943,2.5602,0.2810,0.0561,0.5158,0.40
1769503467474932227,-2.6154,-0.1836,2.5799,0.2882,0.0545,0.5109,0.40
1769503467526400891,-2.6395,-0.1679,2.6119,0.2974,0.0572,0.5359,0.40
1769503467574570267,-2.6532,-0.1597,2.6278,0.3030,0.0507,0.5056,0.40
1769503467624683254,-2.6697,-0.1497,2.6509,0.3084,0.0522,0.5184,0.40
1769503467674637496,-2.6809,-0.1436,2.6642,0.3127,0.0473,0.4955,0.40
1769503467725202926,-2.6951,-0.1359,2.6823,0.3176,0.0448,0.4850,0.40
1769503467775342905,-2.7205,-0.1230,2.7146,0.3263,0.0350,0.4360,0.40
1769503467824509331,-2.7380,-0.1151,2.7369,0.3332,0.0264,0.3879,0.40
1769503467874701728,-2.7497,-0.1099,2.7499,0.3373,0.0202,0.3513,0.40
1769503467924774045,-2.7645,-0.1032,2.7697,0.3412,0.0139,0.3168,0.40
1769503467975450167,-2.7889,-0.0930,2.7948,0.3478,0.0079,0.2882,0.40
1769503468024533014,-2.8106,-0.0845,2.8177,0.3531,-0.0027,0.2338,0.40
1769503468074714127,-2.8233,-0.0802,2.8275,0.3568,-0.0018,0.2439,0.40
1769503468124937373,-2.8389,-0.0747,2.8429,0.3603,-0.0065,0.2286,0.40
1769503468174650220,-2.8638,-0.0663,2.8600,0.3645,-0.0126,0.2047,0.40
1769503468226878318,-2.8861,-0.0597,2.8742,0.3692,-0.0099,0.2335,0.40
1769503468274815600,-2.8984,-0.0561,2.8815,0.3706,-0.0170,0.2049,0.40
1769503468324597492,-2.9136,-0.0516,2.8911,0.3717,-0.0173,0.2117,0.40
1769503468376409752,-2.9445,-0.0435,2.9077,0.3741,-0.0213,0.2000,0.40
1769503468424345881,-2.9600,-0.0395,2.9159,0.3740,-0.0213,0.2075,0.40
1769503468475243081,-2.9721,-0.0362,2.9242,0.3724,-0.0249,0.1933,0.40
1769503468524784194,-2.9909,-0.0312,2.9343,0.3696,-0.0265,0.1881,0.40
1769503468575113036,-3.0064,-0.0277,2.9430,0.3682,-0.0279,0.1852,0.40
1769503468624365905,-3.0348,-0.0218,2.9569,0.3645,-0.0317,0.1654,0.40
1769503468674584966,-3.0538,-0.0177,2.9676,0.3598,-0.0355,0.1428,0.40
1769503468724782904,-3.0667,-0.0152,2.9726,0.3567,-0.0374,0.1320,0.40
1769503468775629958,-3.0828,-0.0127,2.9800,0.3538,-0.0395,0.1211,0.40
1769503468824912680,-3.0957,-0.0101,2.9863,0.3488,-0.0425,0.1031,0.40
1769503468874641283,-3.1308,-0.0042,3.0000,0.3358,-0.0449,0.0800,0.40
1769503468924531148,-3.1437,-0.0019,3.0046,0.3296,-0.0468,0.0669,0.40
1769503468974851161,-3.1595,0.0006,3.0095,0.3232,-0.0464,0.0674,0.40
1769503469025577206,-3.1909,0.0056,3.0173,0.3081,-0.0464,0.0582,0.40
1769503469074581763,-3.2067,0.0079,3.0205,0.3013,-0.0448,0.0674,0.40
1769503469125290859,-3.2192,0.0096,3.0208,0.2961,-0.0430,0.0798,0.40
1769503469174666021,-3.2348,0.0121,3.0264,0.2887,-0.0433,0.0766,0.40
1769503469226136640,-3.2673,0.0162,3.0304,0.2765,-0.0413,0.0808,0.40
1769503469274823692,-3.2836,0.0176,3.0319,0.2723,-0.0397,0.0905,0.40
1769503469324891583,-3.2966,0.0193,3.0339,0.2670,-0.0395,0.0901,0.40
1769503469376102901,-3.3127,0.0214,3.0364,0.2609,-0.0403,0.0818,0.40
1769503469427213344,-3.3319,0.0237,3.0401,0.2538,-0.0398,0.0776,0.40
1769503469481185369,-3.3607,0.0275,3.0442,0.2424,-0.0374,0.0809,0.40
1769503469526589678,-3.3729,0.0288,3.0448,0.2386,-0.0342,0.0976,0.40
1769503469575458320,-3.3883,0.0311,3.0488,0.2317,-0.0356,0.0848,0.40
1769503469627550859,-3.4198,0.0344,3.0519,0.2218,-0.0335,0.0864,0.40
1769503469676106765,-3.4198,0.0344,3.0519,0.2218,-0.0335,0.0865,0.40
1769503469725424773,-3.4491,0.0375,3.0565,0.2125,-0.0329,0.0798,0.40
1769503469774668446,-3.4491,0.0375,3.0565,0.2125,-0.0329,0.0786,0.40
1769503469825338022,-3.4849,0.0412,3.0624,0.2013,-0.0319,0.0718,0.40
